tag,sp,eqn,n,k,nll,sd,DBH,b1,b2,b3,AICc,AICcdiff,fit.prob,diam.2010,hom.2010,spb
4891,huracr,4,15,3,34.6337867,2.433964793,114.1488445,1.286576042,NA,NA,77.44939159,7.857864954,,108.1,3.200000048,huracr
4891,huracr,5,15,3,31.0056043,1.911943903,129.010905,1.245452111,NA,NA,70.19302678,0.601500143,,108.1,3.200000048,huracr
4891,huracr,9,15,4,33.07229344,2.026804135,119.3255447,2.068530064,0.272709874,NA,78.14458687,8.553060237,,108.1,3.200000048,huracr
4891,huracr,11,15,5,30.84783244,1.877445526,112.0508799,1.158383682,2.466015582,-0.021872945,78.36233156,8.770804923,,108.1,3.200000048,huracr
4898,chr2ca,1,12,3,19.2290839,1.201544848,63.63421076,-0.00759564,NA,NA,47.4581678,0.201578439,y,74.7,6.400000095,other
4898,chr2ca,4,12,3,33.65890071,3.996584562,80.20681347,1.173298745,NA,NA,76.31780141,29.06121205,y,74.7,6.400000095,other
4898,chr2ca,5,12,3,19.12829468,1.190865467,63.79834968,-0.164366801,NA,NA,47.25658936,0,y,74.7,6.400000095,other
4898,chr2ca,9,12,4,21.53960701,1.444077916,68.63286817,0.614842359,14.94572025,NA,56.79349974,9.536910371,y,74.7,6.400000095,other
4898,chr2ca,11,12,5,20.24695754,1.308248247,71.52448333,0.925917846,11.18049516,7.184965303,60.49391507,13.23732571,y,74.7,6.400000095,other
4934,alchco,1,19,3,30.75804605,1.222188723,81.80628407,0.012142441,NA,NA,69.1160921,0,,80.9,3.200000048,other
4934,alchco,4,19,3,50.40959155,3.43476501,83.71091077,1.246789694,NA,NA,108.4191831,39.303091,,80.9,3.200000048,other
4934,alchco,5,19,3,30.77818304,1.22187582,81.54633825,0.324455396,NA,NA,69.15636609,0.04027399,,80.9,3.200000048,other
4934,alchco,9,19,4,30.85486725,1.224799092,81.19057417,1.541654629,1.624144109,NA,72.56687736,3.45078526,,80.9,3.200000048,other
4934,alchco,11,19,5,30.84507877,1.227599403,81.05472063,1.00224566,6.357775333,0.072845987,76.30554215,7.189450054,,80.9,3.200000048,other
503,ceibpe,1,12,3,23.33650777,1.587285145,221.1675853,0.026902136,NA,NA,55.67301555,8.380189305,,192,7.050000191,ceibpe
503,ceibpe,4,12,3,19.24272155,1.20290983,219.0415176,1.150047829,NA,NA,47.48544311,0.192616862,,192,7.050000191,ceibpe
503,ceibpe,5,12,3,19.14641312,1.193502481,225.7215822,0.976046367,NA,NA,47.29282624,0,,192,7.050000191,ceibpe
503,ceibpe,9,12,4,39.02851247,6.219160872,178.7258201,21.2521921,31.49857091,NA,91.77131066,44.47848442,,192,7.050000191,ceibpe
503,ceibpe,11,12,5,19.13891295,1.193553587,188.5510854,1.195950619,11.77315421,0.001710258,58.2778259,10.98499966,,192,7.050000191,ceibpe
5047,brosal,1,13,3,15.49040064,0.796110369,139.8493325,0.038663765,NA,NA,39.64746795,0,,125,5.199999809,brosal
5047,brosal,4,13,3,21.76215934,1.289774644,137.5906856,1.00223341,NA,NA,52.19098536,12.54351741,,125,5.199999809,brosal
5047,brosal,5,13,3,16.08986467,0.834147724,137.9656104,1.247358724,NA,NA,40.84639601,1.198928059,,125,5.199999809,brosal
5047,brosal,9,13,4,14.28276143,0.722018581,241.4853327,0.144007362,1.983016005,NA,41.56552285,1.918054905,,125,5.199999809,brosal
5047,brosal,11,13,5,15.95768556,0.826359991,134.0881277,-0.532049837,0.014273876,-13.32338441,50.48679969,10.83933174,,125,5.199999809,brosal
5060,pri2co,1,21,3,32.22798704,1.122032264,90.12572829,0.029198373,NA,NA,71.86773878,1.463694206,,89.3,3,other
5060,pri2co,4,21,3,36.19343307,1.356153625,101.1759428,0.882939216,NA,NA,79.79863085,9.394586277,,89.3,3,other
5060,pri2co,5,21,3,31.49613993,1.084212487,89.65775411,0.83984598,NA,NA,70.40404457,0,,89.3,3,other
5060,pri2co,9,21,4,30.82314761,1.049900816,89.32918235,1.500008629,0.623538907,NA,72.14629521,1.742250639,,89.3,3,other
5060,pri2co,11,21,5,31.38634961,1.078251862,113.495822,0.789064942,13.80782558,0.011946563,76.77269921,6.368654638,,89.3,3,other
5095,virosu,1,18,3,48.06314237,3.489149419,128.11336,0.051202199,NA,NA,103.8405705,43.81496433,,98.4,4.599999905,other
5095,virosu,4,18,3,54.24915195,4.924045023,101.9067064,1.387124309,NA,NA,116.2125896,56.18698349,,98.4,4.599999905,other
5095,virosu,5,18,3,47.25794175,3.343047807,126.8843491,1.76696653,NA,NA,102.2301692,42.20456309,,98.4,4.599999905,other
5095,virosu,9,18,4,24.47434152,0.923895032,112.1326041,4.657878791,0.002062934,NA,60.02560612,0,,98.4,4.599999905,other
5095,virosu,11,18,5,47.66400355,3.415234449,98.4603593,1.293952881,6.370078816,-0.036509663,110.3280071,50.30240099,,98.4,4.599999905,other
5197,anacex,1,12,3,37.88547176,5.684987719,216.6163136,0.025899074,NA,NA,84.77094352,0.346822788,,185.3,3.5,anacex
5197,anacex,4,12,3,38.73499023,6.107706757,187.2131393,1.59874251,NA,NA,86.46998046,2.045859735,,185.3,3.5,anacex
5197,anacex,5,12,3,37.71206036,5.610737339,214.5484195,0.683773267,NA,NA,84.42412073,0,,185.3,3.5,anacex
5197,anacex,9,12,4,41.11676251,7.429610435,195.8480907,0.107923814,52.21484031,NA,95.94781073,11.52369,y,185.3,3.5,anacex
5197,anacex,11,12,5,41.45757152,7.643372627,188.6747659,1.002745586,7.059318563,9.936949567,102.915143,18.49102232,y,185.3,3.5,anacex
5213,ceibpe,1,10,3,16.9711353,1.284740744,229.7475321,0.010437895,NA,NA,43.9422706,3.332045983,,208.5,11.35000038,ceibpe
5213,ceibpe,4,10,3,28.13559747,4.033175695,238.8026791,1.54813538,NA,NA,66.27119495,25.66097033,,208.5,11.35000038,ceibpe
5213,ceibpe,5,10,3,15.30511231,1.121740492,234.0864888,0.395304019,NA,NA,40.61022462,0,,208.5,11.35000038,ceibpe
5213,ceibpe,9,10,4,23.43852473,2.525310496,225.4004793,0.01358068,42.80283099,NA,62.87704945,22.26682484,y,208.5,11.35000038,ceibpe
5213,ceibpe,11,10,5,24.40562087,2.787610045,210.9212336,0.969649077,8.485163135,17.15771616,73.81124174,33.20101713,y,208.5,11.35000038,ceibpe
5216,tri2tu,1,23,3,31.00041515,0.931439868,33.80524903,0.045329108,NA,NA,69.26398819,3.364915544,,33.4,3,other
5216,tri2tu,4,23,3,47.95731992,1.946926323,37.45924098,1.078157807,NA,NA,103.1777977,37.2787251,,33.4,3,other
5216,tri2tu,5,23,3,34.12897628,1.067048091,33.28929143,0.601040192,NA,NA,75.52111046,9.622037814,,33.4,3,other
5216,tri2tu,9,23,4,27.83842521,0.81399711,121.9033705,0.004396253,3.545784188,NA,65.89907265,0,,33.4,3,other
5216,tri2tu,11,23,5,35.73715422,1.14060251,13.03356921,2.540458924,24.66159402,0.068682555,85.0037202,19.10464755,,33.4,3,other
5221,ast2gr,1,14,3,29.06516173,1.930165722,90.23918052,0.025476652,NA,NA,66.53032346,0.527582373,,84.2,4.449999809,other
5221,ast2gr,4,14,3,29.19979628,1.948480887,91.79749383,1.064448961,NA,NA,66.79959256,0.796851471,,84.2,4.449999809,other
5221,ast2gr,5,14,3,28.80137054,1.893520218,89.62086024,0.845349911,NA,NA,66.00274109,0,,84.2,4.449999809,other
5221,ast2gr,9,14,4,29.50980769,2.00360818,115.1892383,0.236149402,2.818763245,NA,71.46405983,5.46131874,,84.2,4.449999809,other
5221,ast2gr,11,14,5,35.86316785,3.127198555,82.15661315,0.968665524,7.531266016,0.734062812,89.22633569,23.22359461,,84.2,4.449999809,other
5293,pri2co,1,19,3,21.95378994,0.768817988,101.6027168,0.019331998,NA,NA,51.50757987,0,,106.9,3.700000048,other
5293,pri2co,4,19,3,46.17227868,2.74843275,109.8200791,1.046610689,NA,NA,99.94455736,48.43697749,,106.9,3.700000048,other
5293,pri2co,5,19,3,22.01509411,0.771022597,101.1165436,0.528981687,NA,NA,51.63018823,0.122608353,,106.9,3.700000048,other
5293,pri2co,9,19,4,23.33413036,0.826674866,99.95622641,1.659383858,0.857808894,NA,57.52540358,6.017823712,,106.9,3.700000048,other
5293,pri2co,11,19,5,22.16750604,0.775838518,105.5307777,0.955201658,11.13259456,0.042400426,58.95039669,7.442816821,,106.9,3.700000048,other
5322,tet2pa,1,20,3,27.687606,0.96516925,48.95241945,0.020335216,NA,NA,62.87521199,12.47292617,,46.8,3.299999952,tet2pa
5322,tet2pa,4,20,3,44.5497594,2.244789346,51.0583685,1.211950245,NA,NA,96.5995188,46.19723298,,46.8,3.299999952,tet2pa
5322,tet2pa,5,20,3,26.63965435,0.916812487,48.73978027,0.44083472,NA,NA,60.7793087,10.37702288,,46.8,3.299999952,tet2pa
5322,tet2pa,9,20,4,36.43352368,1.47388104,53.19475185,0.026329863,19.24287051,NA,83.53371402,33.13142819,,46.8,3.299999952,tet2pa
5322,tet2pa,11,20,5,18.05828577,0.603637725,37.96880395,1.287502361,1.991802135,0.064533465,50.40228582,0,,46.8,3.299999952,tet2pa
5440,diptpa,1,21,3,24.81797278,0.788510563,91.66158595,0.017385252,NA,NA,57.04771027,7.710481034,,93.5,3.900000095,diptpa
5440,diptpa,4,21,3,51.73388613,2.842011425,99.73796532,1.027988239,NA,NA,110.879537,61.54230773,,93.5,3.900000095,diptpa
5440,diptpa,5,21,3,23.55850407,0.742850063,91.38277741,0.497090003,NA,NA,54.52877285,5.191543612,,93.5,3.900000095,diptpa
5440,diptpa,9,21,4,19.41861462,0.609831744,90.0384076,2.048442243,0.501046593,NA,49.33722923,0,,93.5,3.900000095,diptpa
5440,diptpa,11,21,5,51.60756473,2.816441009,88.09614013,0.972647342,10.88667698,3.930025891,117.2151295,67.87790022,y,93.5,3.900000095,diptpa
5444,ceibpe,1,18,3,33.75641195,1.578690794,76.18232072,-0.007890219,NA,NA,75.22710961,12.17724895,,92.6,4.900000095,ceibpe
5444,ceibpe,4,18,3,57.29582007,5.835303801,91.09027304,1.097306094,NA,NA,122.3059259,59.2560652,,92.6,4.900000095,ceibpe
5444,ceibpe,5,18,3,33.48337454,1.554696144,76.25679269,-0.214957421,NA,NA,74.68103479,11.63117414,,92.6,4.900000095,ceibpe
5444,ceibpe,9,18,4,25.98646879,1.026421161,77.86184549,9.008574901,-7.06E-05,NA,63.04986065,0,,92.6,4.900000095,ceibpe
5444,ceibpe,11,18,5,36.59201246,1.842632645,109.1095223,-0.222575559,-0.915345165,-5.244548503,88.18402492,25.13416426,,92.6,4.900000095,ceibpe
5463,poutre,1,19,3,28.30532992,1.072721154,60.14687428,0.01747186,NA,NA,64.21065984,0,,61.8,4.599999905,other
5463,poutre,4,19,3,54.273954,4.20901436,61.77215557,1.448805062,NA,NA,116.147908,51.93724816,,61.8,4.599999905,other
5463,poutre,5,19,3,29.31254414,1.131080809,59.62849458,0.274440724,NA,NA,66.22508827,2.014428435,,61.8,4.599999905,other
5463,poutre,9,19,4,27.41407595,1.032503448,107.9242518,0.005097985,7.531448043,NA,65.68529477,1.474634929,,61.8,4.599999905,other
5463,poutre,11,19,5,30.7616643,1.221396852,63.02514805,0.93700497,4.404908112,0.137694612,76.13871321,11.92805337,,61.8,4.599999905,other
556,anacex,1,20,3,25.91672497,0.884070756,88.34664912,0.024645567,NA,NA,59.33344995,0,,84,4.050000191,anacex
556,anacex,4,20,3,30.84128441,1.130128811,92.54288554,1.002684206,NA,NA,69.18256882,9.849118869,,84,4.050000191,anacex
556,anacex,5,20,3,26.15555779,0.894824998,87.94138254,0.830759573,NA,NA,59.81111559,0.477665642,,84,4.050000191,anacex
556,anacex,9,20,4,25.27435419,0.857251702,107.5546226,0.2656379,2.976682212,NA,61.21537505,1.881925103,,84,4.050000191,anacex
556,anacex,11,20,5,26.35645729,0.900875218,87.10961687,1.009079693,5.24006402,0.010489273,66.99862886,7.665178915,,84,4.050000191,anacex
5678,anacex,1,10,3,12.91838159,0.880454816,170.8889288,0.032881948,NA,NA,35.83676317,0.340569385,,188,3,anacex
5678,anacex,4,10,3,12.78304723,0.86811265,197.807886,0.783799919,NA,NA,35.56609446,0.069900672,,188,3,anacex
5678,anacex,5,10,3,12.74809689,0.866157127,168.4194086,0.98240251,NA,NA,35.49619379,0,,188,3,anacex
5678,anacex,9,10,4,13.11072283,0.897897192,212.3876107,0.374275358,1.905266212,NA,42.22144566,6.725251871,,188,3,anacex
5678,anacex,11,10,5,12.46554133,0.841195354,325.9396947,2.335252652,-86.15299622,0.091889025,49.93108266,14.43488887,,188,3,anacex
5703,diptpa,1,18,3,20.35795473,0.749414595,59.63298967,0.016655529,NA,NA,48.43019517,0.034096587,,62.6,4,diptpa
5703,diptpa,4,18,3,34.95576999,1.687257322,68.82428033,0.92254419,NA,NA,77.62582569,29.22972711,,62.6,4,diptpa
5703,diptpa,5,18,3,20.34090643,0.74918713,59.37711854,0.486591231,NA,NA,48.39609858,0,,62.6,4,diptpa
5703,diptpa,9,18,4,20.26116826,0.746822758,65.92580248,0.362979764,4.181328561,NA,51.59925961,3.203161028,,62.6,4,diptpa
5703,diptpa,11,18,5,20.36806118,0.740771396,61.61431823,0.962001555,16.51976827,0.043324565,55.73612235,7.340023774,,62.6,4,diptpa
5738,virosu,1,21,3,38.25145431,1.495375441,63.71129323,0.044781853,NA,NA,83.91467333,0,,63.4,3,other
5738,virosu,4,21,3,78.18256033,10.01346793,59.5589317,2.322697784,NA,NA,163.7768854,79.86221204,,63.4,3,other
5738,virosu,5,21,3,41.91274955,1.782496176,61.55599889,0.281401172,NA,NA,91.23726382,7.322590485,,63.4,3,other
5738,virosu,9,21,4,38.46325484,1.472647029,90.49163971,0.079739304,5.267157016,NA,87.42650968,3.511836348,,63.4,3,other
5738,virosu,11,21,5,47.30423847,2.301978221,63.26321415,0.934952608,14.08119791,0.353403581,108.6084769,24.6938036,,63.4,3,other
5863,guargu,1,23,3,41.05385208,1.441703025,33.11209022,0.042098533,NA,NA,89.37086205,8.688067848,,29.8,3,other
5863,guargu,4,23,3,57.61468897,2.962457085,33.74550172,1.439910989,NA,NA,122.4925358,41.80974162,,29.8,3,other
5863,guargu,5,23,3,39.12511125,1.32674466,32.76178562,0.474786215,NA,NA,85.51338039,4.830586188,,29.8,3,other
5863,guargu,9,23,4,35.23028599,1.118732063,31.40320988,2.947562873,0.472354223,NA,80.6827942,0,,29.8,3,other
5863,guargu,11,23,5,36.62821235,1.189498997,33.92197405,0.966508488,6.691459438,0.114117169,86.78583646,6.103042256,,29.8,3,other
5900,quaras,1,17,3,44.00732909,3.220946119,126.4265106,0.124864596,NA,NA,95.86081202,3.7367628,,66.5,6.150000095,quaras
5900,quaras,4,17,3,57.52518417,7.135680018,73.32316344,1.93148673,NA,NA,122.8965222,30.77247296,,66.5,6.150000095,quaras
5900,quaras,5,17,3,42.41860491,2.931068513,119.6746653,1.933953274,NA,NA,92.68336367,0.559314448,,66.5,6.150000095,quaras
5900,quaras,9,17,4,40.39535794,2.608842761,105.6758093,2.036607561,0.210272723,NA,92.12404922,0,,66.5,6.150000095,quaras
5900,quaras,11,17,5,43.29374515,3.091545726,88.25212461,1.397263085,34.50444456,-0.09638896,102.0420357,9.917986531,,66.5,6.150000095,quaras
6208,huracr,1,17,3,41.7076438,2.807007149,136.5425075,0.027796237,NA,NA,91.26144145,0,,124,5.300000191,huracr
6208,huracr,4,17,3,43.11516406,3.050802584,130.2258146,1.226743652,NA,NA,94.07648196,2.815040504,,124,5.300000191,huracr
6208,huracr,5,17,3,41.92411851,2.849994228,135.410036,0.8150107,NA,NA,91.69439087,0.432949414,,124,5.300000191,huracr
6208,huracr,9,17,4,41.08572157,2.712480904,204.1797387,0.112630564,3.196835203,NA,93.50477647,2.243335017,,124,5.300000191,huracr
6208,huracr,11,17,5,41.97179029,2.860934727,124.1586127,1.089017759,9.313057923,0.013369134,99.39812604,8.136684582,,124,5.300000191,huracr
6257,pri2co,1,16,3,23.98720848,1.083701239,108.4564032,0.031546963,NA,NA,55.97441696,1.511140943,,103,6,other
6257,pri2co,4,16,3,27.61064939,1.359489262,113.3378017,1.016171175,NA,NA,63.22129878,8.758022755,,103,6,other
6257,pri2co,5,16,3,25.12351338,1.16204761,107.2826024,0.851935658,NA,NA,58.24702675,3.783750733,,103,6,other
6257,pri2co,9,16,4,21.41345619,0.919552087,239.2643813,0.034156215,3.048681468,NA,54.46327602,0,,103,6,other
6257,pri2co,11,16,5,45.71356146,4.209347231,98.26008955,0.954121256,6.10855879,7.480644924,107.4271229,52.96384691,y,103,6,other
6336,sloate,1,9,3,15.75563121,1.391265547,130.0059055,0.055674821,NA,NA,42.31126242,0,,88.3,5.800000191,other
6336,sloate,4,9,3,19.38194293,2.082645942,94.4734589,1.557411363,NA,NA,49.56388585,7.25262343,,88.3,5.800000191,other
6336,sloate,5,9,3,15.99015187,1.431490899,126.4614454,1.595749282,NA,NA,42.78030375,0.469041324,,88.3,5.800000191,other
6336,sloate,9,9,4,15.4848233,1.331553156,227.5663053,0.237302746,1.295632563,NA,48.9696466,6.65838418,,88.3,5.800000191,other
6336,sloate,11,9,5,25.9103267,4.315540555,88.67868228,1.068611321,3.548483252,10.12395698,81.8206534,39.50939097,,88.3,5.800000191,other
6466,alsebl,1,19,3,24.77885701,0.891812544,89.70210675,0.049976678,NA,NA,57.15771402,0,,71.2,5.199999809,alsebl
6466,alsebl,4,19,3,40.12230851,1.998722523,94.79705209,1.085405705,NA,NA,87.84461702,30.68690301,,71.2,5.199999809,alsebl
6466,alsebl,5,19,3,25.1004447,0.90676238,87.90364327,0.768269696,NA,NA,57.8008894,0.643175383,,71.2,5.199999809,alsebl
6466,alsebl,9,19,4,24.30022188,0.869253761,104.0957702,0.528186727,1.901467933,NA,59.45758662,2.299872606,,71.2,5.199999809,alsebl
6466,alsebl,11,19,5,25.52052225,0.922997597,72.23835184,1.210732537,5.032910255,0.032699204,65.65642911,8.498715095,,71.2,5.199999809,alsebl
6554,alsebl,1,18,3,16.49774445,0.605082813,29.61625422,0.038389421,NA,NA,40.70977461,0,,30.2,3,alsebl
6554,alsebl,4,18,3,35.20175546,1.710635549,32.39825786,1.157998732,NA,NA,78.11779663,37.40802202,,30.2,3,alsebl
6554,alsebl,5,18,3,16.85748104,0.617392962,29.39285951,0.493872829,NA,NA,41.42924779,0.719473175,,30.2,3,alsebl
6554,alsebl,9,18,4,16.83097123,0.617347209,33.2717562,0.466790888,3.209026643,NA,44.73886553,4.029090916,,30.2,3,alsebl
6554,alsebl,11,18,5,17.3565556,0.633879482,23.0882813,1.267766981,16.0356783,0.097964018,49.7131112,9.003336592,,30.2,3,alsebl
6596,tab2ar,1,20,3,30.89229841,1.133111526,51.64034675,0.051982802,NA,NA,69.28459681,1.274523819,,43,4,tab2ar
6596,tab2ar,4,20,3,35.20829413,1.406669919,41.86975567,1.809775681,NA,NA,77.91658826,9.906515262,,43,4,tab2ar
6596,tab2ar,5,20,3,30.2550365,1.097994033,50.71135817,0.809572464,NA,NA,68.01007299,0,,43,4,tab2ar
6596,tab2ar,9,20,4,30.18714994,1.094578644,51.73051437,1.230168445,1.011482997,NA,71.04096654,3.030893551,,43,4,tab2ar
6596,tab2ar,11,20,5,30.21296038,1.096208676,43.12941525,1.171035103,5.54345683,0.026313426,74.71163505,6.701562055,,43,4,tab2ar
6602,luehse,1,19,3,39.69151684,1.95376926,90.46085642,0.082215277,NA,NA,86.98303367,2.121069977,,75,4,other
6602,luehse,4,19,3,48.18872239,3.057186142,80.83580063,1.134458568,NA,NA,103.9774448,19.11548108,,75,4,other
6602,luehse,5,19,3,38.63098185,1.850598473,87.89796578,1.389675784,NA,NA,84.86196369,0,,75,4,other
6602,luehse,9,19,4,38.38542652,1.82420552,88.69045842,1.345811696,0.525485706,NA,87.6279959,2.766032204,,75,4,other
6602,luehse,11,19,5,38.88738229,1.873535667,62.09067095,1.427739975,8.445509648,-0.041110068,92.39014919,7.528185498,,75,4,other
66360,tachve,1,13,3,22.44485892,1.289571653,92.45514763,0.032474504,NA,NA,53.55638451,0.249894935,,79.1,4,other
66360,tachve,4,13,3,22.66998251,1.38341247,103.1080912,0.918052054,NA,NA,54.00663168,0.700142109,,79.1,4,other
66360,tachve,5,13,3,22.31991145,1.34763118,93.10640286,0.910377492,NA,NA,53.30648957,0,,79.1,4,other
66360,tachve,9,13,4,21.66179982,1.274541814,107.9806641,0.551151458,1.692197317,NA,56.32359965,3.017110077,,79.1,4,other
66360,tachve,11,13,5,25.67720448,1.741329435,171.7385596,-62.71769512,-0.287198525,51.70689774,69.92583752,16.61934795,,79.1,4,other
6704,brosal,1,11,3,18.4773116,1.297516063,114.6775527,0.007011666,NA,NA,46.38319464,0.151772084,,113.1,6.099999905,brosal
6704,brosal,4,11,3,27.70279786,3.003448279,117.0073215,1.324251665,NA,NA,64.83416714,18.60274459,,113.1,6.099999905,brosal
6704,brosal,5,11,3,18.40142556,1.288011822,114.4003443,0.216170097,NA,NA,46.23142255,0,,113.1,6.099999905,brosal
6704,brosal,9,11,4,18.51507487,1.302783591,117.8012097,0.533347524,7.918594697,NA,51.6968164,5.465393845,,113.1,6.099999905,brosal
6704,brosal,11,11,5,19.99851212,1.496727937,220.8304359,-13.13685665,-62.85884631,8.728990489,61.99702423,15.76560168,y,113.1,6.099999905,brosal
6738,jac1co,1,21,3,32.56897748,1.141121503,67.60688914,0.014044065,NA,NA,72.54971966,0.425292152,,74.9,3,other
6738,jac1co,4,21,3,48.41439203,2.426782746,69.24024023,1.164559979,NA,NA,104.2405488,32.11612125,,74.9,3,other
6738,jac1co,5,21,3,32.3563314,1.129297934,67.45164606,0.432671955,NA,NA,72.12442751,0,,74.9,3,other
6738,jac1co,9,21,4,31.49048144,1.084003121,65.8707887,3.300487885,0.086843772,NA,73.48096287,1.356535364,,74.9,3,other
6738,jac1co,11,21,5,44.30801687,1.99559465,71.08746319,0.900603769,10.5428316,2.548981146,102.6160337,30.49160624,y,74.9,3,other
6740,ceibpe,1,12,3,16.08625546,0.926254938,265.4805136,0.043601912,NA,NA,41.17251091,0,,183,11.19999981,ceibpe
6740,ceibpe,4,12,3,27.27146405,2.344938404,197.1975072,1.500842924,NA,NA,63.5429281,22.37041719,,183,11.19999981,ceibpe
6740,ceibpe,5,12,3,17.36173443,1.028766113,254.2974788,1.344918994,NA,NA,43.72346885,2.550957937,,183,11.19999981,ceibpe
6740,ceibpe,9,12,4,42.43328163,8.304728923,183.0550497,13.46830916,33.24964166,NA,98.58084897,57.40833806,y,183,11.19999981,ceibpe
6740,ceibpe,11,12,5,42.4339652,8.245208345,184.5363457,0.991918231,4.907122718,4.843016941,104.8679304,63.69541949,y,183,11.19999981,ceibpe
6798,guatdu,1,22,3,38.26181681,1.377157684,52.47971951,0.066508511,NA,NA,83.85696696,6.448415619,,51.3,3.200000048,other
6798,guatdu,4,22,3,44.11146631,1.797157981,56.77010356,1.06144786,NA,NA,95.55626595,18.14771461,,51.3,3.200000048,other
6798,guatdu,5,22,3,35.29734211,1.203585541,51.38038847,0.793634283,NA,NA,77.92801755,0.519466206,,51.3,3.200000048,other
6798,guatdu,9,22,4,33.52780508,1.110669242,50.75139796,1.635921243,0.7678413,NA,77.40855134,0,,51.3,3.200000048,other
6798,guatdu,11,22,5,32.96696931,1.082569507,53.69541526,0.967103009,3.749951503,0.029791303,79.68393862,2.275387282,,51.3,3.200000048,other
684,diptpa,1,13,3,31.03580358,2.63013718,78.65607341,-0.016458602,NA,NA,70.73827383,0,,82.9,5.199999809,diptpa
684,diptpa,4,13,3,41.00694514,5.665797235,81.4452857,1.655837072,NA,NA,90.68055694,19.94228311,,82.9,5.199999809,diptpa
684,diptpa,5,13,3,31.13590253,2.654095552,79.29811787,-0.452715236,NA,NA,70.93847173,0.200197899,,82.9,5.199999809,diptpa
684,diptpa,9,13,4,33.07384659,3.08053952,85.56080378,16.05621755,2.447895781,NA,79.14769317,8.409419343,,82.9,5.199999809,diptpa
684,diptpa,11,13,5,28.79568447,2.214337065,101.4041469,1.087836919,0.314694921,0.023054331,76.16279751,5.424523679,,82.9,5.199999809,diptpa
6876,beilpe,1,18,3,37.66175634,1.96104243,84.73711248,0.061639104,NA,NA,83.0377984,0,,71,3,other
6876,beilpe,4,18,3,42.97094661,2.634614727,77.33811602,1.11429238,NA,NA,93.65617893,10.61838053,,71,3,other
6876,beilpe,5,18,3,37.96991721,1.994661836,83.10289248,1.38548173,NA,NA,83.65412014,0.616321739,,71,3,other
6876,beilpe,9,18,4,49.22852819,5.410128957,74.7980197,1.787778359,0.41155849,NA,109.5339795,26.49618106,,71,3,other
6876,beilpe,11,18,5,37.85974509,1.982177465,42.7775688,1.95539876,15.80200668,-0.030967763,90.71949018,7.681691783,,71,3,other
6883,ceibpe,1,8,3,20.86523407,3.135869202,211.2530063,0.016713996,NA,NA,53.73046815,11.82376437,,189,6.099999905,ceibpe
6883,ceibpe,4,8,3,16.41098898,1.883009947,209.1940622,1.297770343,NA,NA,44.82197797,2.91527419,,189,6.099999905,ceibpe
6883,ceibpe,5,8,3,14.95335189,1.567229467,244.6351617,1.264117241,NA,NA,41.90670378,0,,189,6.099999905,ceibpe
6883,ceibpe,9,8,4,24.5960476,5.215614599,185.1157409,14.53517951,7.688401611,NA,70.52542853,28.61872475,y,189,6.099999905,ceibpe
6883,ceibpe,11,8,5,14.98339074,1.568294617,179.2188801,1.375207961,21.18412732,-0.015183295,69.96678148,28.0600777,,189,6.099999905,ceibpe
6960,tab2ar,1,13,3,22.63759508,1.380522633,38.43662664,0.06580753,NA,NA,53.94185682,10.65833814,,36.5,3,tab2ar
6960,tab2ar,4,13,3,23.10005955,1.430667885,39.9214416,0.927538189,NA,NA,54.86678577,11.58326708,,36.5,3,tab2ar
6960,tab2ar,5,13,3,22.16693665,1.331371509,37.9802619,1.286857835,NA,NA,53.00053997,9.717021288,,36.5,3,tab2ar
6960,tab2ar,9,13,4,15.14175934,0.775467701,33.53617083,5.702224595,0.001895726,NA,43.28351869,0,,36.5,3,tab2ar
6960,tab2ar,11,13,5,16.43505713,0.85237491,35.93613609,2.754540149,0.485903391,-0.214247136,51.44154283,8.158024147,,36.5,3,tab2ar
704585,brosal,1,14,3,26.78568801,1.645014392,117.512089,0.021307882,NA,NA,61.97137602,0,,108.6,6.150000095,brosal
704585,brosal,4,14,3,30.433537,2.126695591,116.5962968,1.177043722,NA,NA,69.267074,7.295697981,,108.6,6.150000095,brosal
704585,brosal,5,14,3,26.98017027,1.662051297,116.5343095,0.667994334,NA,NA,62.36034054,0.388964515,,108.6,6.150000095,brosal
704585,brosal,9,14,4,27.00502288,1.668056283,118.7365963,1.017962836,1.500093606,NA,66.45449021,4.483114192,,108.6,6.150000095,brosal
704585,brosal,11,14,5,27.06547132,1.673960821,107.0002635,1.085854363,11.35412577,0.023899709,71.63094265,9.659566625,,108.6,6.150000095,brosal
7056,anacex,1,12,3,23.49853471,1.711159114,66.23454446,0.048213802,NA,NA,55.99706941,0,,159.4,3.799999952,anacex
7056,anacex,4,12,3,24.34156612,1.843293646,170.9947426,0.139420123,NA,NA,57.68313224,1.686062826,,159.4,3.799999952,anacex
7056,anacex,5,12,3,23.6705549,1.742359243,64.78369217,1.309504179,NA,NA,56.3411098,0.344040393,,159.4,3.799999952,anacex
7056,anacex,9,12,4,23.32915716,1.694468008,94.55385589,0.311632812,1.498566181,NA,60.37260003,4.375530617,,159.4,3.799999952,anacex
7056,anacex,11,12,5,23.32663475,1.691272481,136.1670559,0.179917339,-0.042011505,-0.142760511,66.6532695,10.65620009,,159.4,3.799999952,anacex
7062,sloate,1,23,3,24.48887396,0.701796229,28.13663238,0.041693781,NA,NA,56.24090581,4.202618038,,27,3.349999905,other
